,X,Y,Z
398847,24431.490009999998,86370.72776000001,1002.6942
94366,21263.55761,79526.24996,4795.494000000001
581326,18807.683409999998,79424.52736000001,3051.678
65557,17354.50341,81284.59776,6829.946
281504,20551.49941,79380.93196,8602.8256
343101,19970.22741,81720.55176,2165.2382
636995,24751.189609999998,86457.91856,4991.6733
368019,19490.67801,80340.03076000001,2862.7646
172363,20188.20441,80674.26216,9314.8838
655882,22789.39661,89088.17436,1467.7118
472307,23661.30461,85411.62896,3691.0772
586492,25812.01101,80587.07136,3414.973
159739,19955.69561,80092.99016,9300.351999999999
276526,20987.45341,79061.23236000001,8675.4846
432972,24649.46701,85222.71556,1787.4114
440228,21394.34381,87765.78056,1889.134
305494,20856.66721,77753.37036,8530.1666
62906,20318.99061,79351.86836000001,7004.3276
11627,22585.951409999998,85774.92396,6670.0962
628734,24896.50761,84459.79606000001,2194.3018
410653,22862.05561,88448.77516,595.8038
132046,23922.87701,80107.52196,5609.2748
91605,26756.57801,80209.24456,4955.3438
309090,26538.60101,78988.57336000001,8399.3804
99441,18415.32481,77259.28916,4461.2626
152187,21263.55761,78959.50976,5216.9162
560405,18705.96081,83537.02676000001,3138.8688
379569,19519.74161,84074.70336,2514.0014
305845,22585.951409999998,76009.55436000001,8530.1666
214,20580.563009999998,76939.58956000001,6437.5874
259559,25870.13821,78392.76956,7759.9812
435745,24693.06241,84946.61136,1671.1570000000002
330962,20057.41821,81386.32036,2397.7470000000003
483990,26160.77421,79598.90896,3836.3952
663394,18129.532740000002,78479.96036,8694.860333
49077,20958.38981,83566.09036,7672.7904
145445,18996.59681,77956.81556,5028.0028
457203,21365.28021,87358.89016,1395.0528
148667,26335.15581,83144.66816,5289.5752
638717,19534.273409999998,78763.33046,7905.2992
108791,26335.15581,79729.69516,4577.517
510610,25826.54281,79395.46376,4170.6266
459925,20929.32621,83842.19456,1598.4979999999998
284144,23792.090809999998,83173.73176,8791.739
55151,22019.211209999998,84670.50716000001,7556.536
383315,25913.73361,83595.15396,2717.4466
440032,22077.33841,88143.60736000001,1874.6022
624788,19091.053509999998,82403.54636000001,3342.3140000000003
259867,20246.33161,78697.93736,7774.513000000001
64494,21975.61581,77390.07536,6859.0096
400612,24504.14901,87257.16756,1293.3302
261255,17834.05281,78509.02396,7745.4494
647348,23690.36821,82636.05516,8958.8547
90259,26247.96501,82752.30956000001,4882.6848
36360,22164.52921,86152.75076,6001.6334
72017,20101.013609999998,78639.81016000001,7324.0272
43976,20333.522409999998,77549.92516,7556.536
301971,20900.262609999998,76387.38116,8312.1896
538187,25012.76201,86486.98216,4025.3086
529637,23065.500809999998,85687.73316,3894.5224
325408,24867.44401,86574.17296,2470.406
47414,20406.18141,77709.77496,7440.2816
536566,18589.70641,78378.23776,4141.563
44024,22455.16521,84990.20676,7367.6226
302992,23210.81881,83101.07276,8486.5712
183528,22789.39661,76576.29456000001,8907.9934
579350,19040.19221,83231.85896,3226.0596
39744,23690.36821,78901.38256,7498.4088
587219,20406.18141,87417.01736,3400.4412
319902,22716.73761,88855.66556000001,2223.3654
156854,21060.112409999998,78567.15116000001,9256.7566
248608,20943.85801,78044.00636,8254.0624
461035,20871.19901,86109.15536,1656.6252
476713,25564.970409999998,85426.16076,3705.6090000000004
637750,26349.68761,80884.97326,9111.4386
521821,25666.69301,84830.35696,4315.9446
42936,24271.640209999998,79133.89136000001,7512.9406
569192,26247.96501,81778.67896,3444.0366
110112,26000.92441,84467.06196,4621.1124
181299,23821.15441,77680.71136,8864.398000000001
38921,17921.243609999998,82054.78316,6059.7606
331623,21045.58061,86675.89556,2397.7470000000003
428245,23792.090809999998,88274.39356,799.2489999999999
204677,21190.89861,75370.15516000001,9881.624
554917,18953.00141,81415.38396,3298.7186
380587,25129.01641,84743.16616000001,2688.383
662062,26107.49094,82248.54049,5086.13
103838,18226.41141,77317.41636,4403.1354
168632,19330.82821,78814.19176,9460.2018
212864,21583.25721,75893.29996,10114.1328
511418,23632.241009999998,81255.53416,4156.0948
329354,19868.50481,81328.19316,2368.6834
347184,20202.73621,81284.59776,2121.6428
76353,21844.82961,84859.42056,7193.241
556824,20566.03121,85847.58296,3298.7186
514643,25782.94741,84365.33936,4345.0082
623524,20580.563009999998,77680.71136,8799.0049
422789,21263.55761,86196.34616,900.9716
181225,23457.85941,83202.79536,8849.8662
108840,20435.24501,79148.42316,4577.517
468954,19069.25581,78044.00636,3734.6726
586222,24998.230209999998,86792.14996,3022.6144
217083,23574.11381,81299.12956,9576.4562
66531,17863.11641,82083.84676,6902.605
343925,19505.20981,82359.95096,2165.2382
458636,23370.66861,88739.41116,1613.0298
587690,18662.36541,77876.89066,4897.2166
507889,18662.36541,77390.07536,4272.3492
148237,17993.90261,78276.51516,5275.0434
144113,20159.14081,79075.76416,4984.4074
304489,21772.17061,76750.67616,8472.0394
32081,17688.734809999998,82200.10116,6205.0786
206789,21597.78901,76125.80876,10157.7282
462225,20217.26801,84161.89416,1642.0934
152527,21336.21661,86864.80896000001,5202.3844
132314,26131.71061,77622.58416,5609.2748
535168,25506.84321,85353.50176,4083.4358
230365,23356.13681,80732.38936,9692.7106
390419,23792.090809999998,88681.28396,1075.3532
189037,23530.51841,77855.09296000001,9140.5022
408579,24852.91221,85745.86036,1206.1394
300068,17441.694209999998,79104.82776,8283.126
43193,21873.89321,84118.29876,7498.4088
459219,20173.672609999998,82941.22296,1598.4979999999998
24905,21597.78901,86196.34616,5812.72
527123,23574.11381,81923.99696,4010.7768
346408,20275.39521,85847.58296,2194.3018
215439,22978.31001,82156.50576,9576.4562
366521,25928.26541,82999.35016,2877.2964
367608,20333.522409999998,85484.28796,2848.2328
436101,24431.490009999998,88129.07556,1714.7524
199201,21365.28021,81124.74796000001,9954.283000000001
205184,23327.07321,81153.81156,9867.0922
137542,26320.62401,79206.55036000001,5115.1936
226079,25841.07461,78494.49216000001,9750.8378
631466,19592.40061,81517.10656,2041.7179
433031,20958.38981,85324.43816,1787.4114
593630,23327.07321,77869.62476,6866.2755
278103,20042.88641,78552.61936,8675.4846
244009,22266.251809999998,76242.06316,8065.149
504996,26175.30601,80659.73036,4228.7538
201362,20769.47641,75588.13216000001,9852.5604
286750,23719.43181,79380.93196,8835.3344
540616,18240.943209999998,78857.78716,4068.9040000000005
6222,17717.79841,82011.18776,6248.674
571200,19461.61441,83914.85356,3008.0826
407138,21525.13001,88143.60736000001,1235.203
459508,22004.67941,88027.35296,1583.9662
399330,21089.17601,84423.46656,1031.7578
131807,22106.402009999998,78610.74656,5754.5928
515940,25913.73361,84699.57076,4330.4764
326213,20202.73621,86298.06876000001,2455.8742
127832,26349.68761,77578.98876000001,5740.061
329801,25695.75661,83319.04976000001,2412.2788
465963,24300.70381,88579.56136,1569.4344
482283,18575.17461,83406.24056,3807.3316
431712,23356.13681,88187.20276,1787.4114
474430,25841.07461,80165.64916,3691.0772
470682,21437.93921,81676.95636,3778.268
616292,19178.24431,82505.26896,3676.5454
337167,25187.14361,83929.38536,1976.3248
593332,21227.22811,85542.41516,1351.4574
60623,21408.87561,84946.61136,6960.7322
595024,25477.779609999998,84249.08496000001,3029.8803
638036,25790.21331,83144.66816,3226.0596
537092,23850.21801,81909.46516,4112.4994
628491,19272.70101,77622.58416,8392.1145
404268,21031.04881,87068.25416,1307.862
613575,25666.69301,83297.25206,3080.7416
498252,20885.73081,85891.17836,3662.0136
511431,26538.60101,80979.42996000001,4156.0948
217515,21292.62121,81095.68436,9634.5834
484301,20333.522409999998,86850.27716,3821.8634
639061,19665.05961,80143.85146,9038.7796
524369,21001.98521,81124.74796000001,3981.7132
642614,19853.973009999998,80456.28516,9191.3635
151040,26742.04621,78131.19716,5347.7024
257847,19374.423609999998,78174.79256,7861.7038
311554,21815.76601,75733.45016000001,8442.9758
176016,19592.40061,79933.14036,8937.056999999999
64952,23283.47781,78131.19716,6815.4142
176889,22498.76061,76038.61796,8951.5888
14576,21714.04341,85150.05656,6742.7552
609518,24140.85401,87162.71086,1104.4168
513224,22687.67401,87998.28936,4170.6266
30815,23850.21801,80165.64916,6117.8878
411995,21728.57521,86109.15536,712.0582
403044,24736.65781,86646.83196,1336.9256
13890,22426.101609999998,77564.45696,6728.2234
318178,25114.48461,83289.98616,2252.429
296456,20784.00821,76503.63556,8399.3804
311203,25841.07461,78668.87376,8457.5076
640942,20420.713209999998,83507.96316,1547.6367
530642,26029.98801,80921.30276,3909.0542
427885,22106.402009999998,87068.25416,784.7172
102640,19461.61441,77361.01176000001,4417.6672
12848,20057.41821,79540.78176,6786.3506
434259,21786.702409999998,88274.39356,1685.6888
392779,20885.73081,84844.88876,1148.0122
217251,19025.66041,78727.00096,9576.4562
288635,22324.37901,75791.57736,8719.08
336001,20972.921609999998,86893.87256,2048.9838
44310,18429.85661,78218.38796000001,7367.6226
168229,22397.03801,76634.42176,9416.6064
109182,18444.38841,77913.22016,4577.517
470393,18444.38841,83362.64516,3778.268
479349,24605.87161,87489.67636,3879.9906
248433,17223.71721,79279.20936000001,8239.5306
434381,20711.34921,83057.47736,1700.2206
151274,24402.42641,79264.67756,5333.1706
358261,25361.52521,82025.71956,2746.5102
130130,26509.53741,78203.85616,5783.6564
665852,26531.33511,83188.26356,4824.5576
353727,18764.08801,80383.62616,2804.6374
211419,21103.70781,81023.02536,10012.4102
230087,26146.24241,80427.22156,9678.1788
245198,20057.41821,78203.85616,8239.5306
158086,22033.74301,75094.05096000001,9242.2248
536652,25681.22481,83929.38536,4112.4994
220862,23414.26401,79875.01316,9503.7972
406879,21626.852609999998,85426.16076,1177.0758
314851,25506.84321,83972.98076,2296.0244
593936,21074.64421,77230.22556,7796.3107
76080,23007.37361,77244.75736,7178.7092
28684,22048.27481,78552.61936,5841.7836
261428,20071.95001,78974.04156,7803.5766
324271,23225.350609999998,87605.93076,2426.8106
659135,24373.36281,82650.58696,8893.4616
643908,21902.95681,85280.84276,6619.2349
269049,23356.13681,77288.35276000001,7919.831
534976,18778.61981,78276.51516,4097.9676
357648,20740.412809999998,85789.45576,2731.9784
604749,19926.63201,85309.90636000001,3000.8167
304482,21539.661809999998,76721.61256000001,8472.0394
7475,26204.369609999998,77680.71136,6364.9284
42988,18022.96621,78596.21476,7512.9406
467550,26422.34661,81807.74256,3749.2044
85077,26233.43321,81880.40156,4650.1759999999995
353211,25535.90681,81560.70196,2804.6374
358083,18764.08801,81429.91576,2746.5102
179869,23690.36821,77244.75736,8966.1206
98498,25870.13821,84321.74396,4475.7944
579983,21772.17061,85004.73856,3400.4412
652182,20173.672609999998,83880.94602,2068.359533
10409,23312.541409999998,78727.00096,6713.6916
481183,25899.20181,79860.48136,3879.9906
321432,23893.81341,88129.07556,2252.429
123540,23719.43181,86995.59516,5376.766
229819,24794.78501,77724.30676,9692.7106
122706,18415.32481,77898.68836,5405.8296
475018,19011.12861,81473.51116000001,3720.1408
100976,26015.45621,84510.65736,4504.858
390639,23254.41421,89248.02416,1075.3532
291697,22513.29241,76634.42176,8762.6754
92521,26436.87841,78944.97796,4940.812
598347,19258.16921,82330.88736000001,3058.9439
19322,26785.64161,77927.75196000001,6597.4372
170607,23414.26401,81517.10656,9445.67
404200,20391.64961,84278.14856,1322.3938
139230,26480.47381,79468.12276,5086.13
227790,22411.56981,75704.38656,9808.965
56541,21176.36681,77317.41636,7629.195
48150,18357.19761,82200.10116,7396.6862
555399,25652.16121,83871.25816,3124.337
652641,20929.32621,78964.35369,9208.317267
78412,18546.11101,78247.45156,4737.3668
606373,23981.00421,87664.05796,4163.3607
150135,26088.11521,82141.97396,5362.2342
244441,19330.82821,82621.52336,8224.9988
190053,23167.22341,77578.98876000001,9125.9704
170235,19737.71861,79889.54496,9431.1382
443638,20653.222009999998,82984.81836,1831.0068
244243,22135.46561,76532.69916,8065.149
350870,19359.89181,82403.54636000001,2136.1746
246017,20246.33161,78901.38256,8210.466999999999
555192,25448.71601,81706.01996,3124.337
431381,19970.22741,83144.66816,1801.9432
597721,26218.90141,83696.87656,4265.0833
437182,20740.412809999998,84408.93476,1729.2842
338398,21641.38441,88027.35296,1947.2612
223765,20972.921609999998,81633.36096,9518.329
208655,21699.511609999998,76038.61796,10521.0232
468561,18880.34241,82854.03216,3749.2044
234239,20551.49941,81517.10656,9707.2424
581737,24765.72141,86821.21356,2964.4872
206631,24169.91761,78320.11056,10172.26
187607,19112.85121,78683.40556,9082.375
188206,24242.57661,82650.58696,9125.9704
266796,18676.89721,78145.72896000001,8007.0218
156612,19490.67801,79409.99556,9256.7566
541668,20682.28561,87387.95376,4039.8404
206307,21990.14761,80805.04836,10230.3872
405272,22847.52381,88971.91996,1191.6076
489343,18386.26121,78828.72356,3589.3546
437324,20667.75381,85789.45576,1700.2206
114878,26117.178809999998,78901.38256,4562.9852
213579,23995.53601,78872.31896,10128.6646
262368,20725.88101,83813.13096000001,7803.5766
285775,21132.77141,78610.74656,8777.2072
226560,21118.23961,75428.28236,9750.8378
351766,25855.60641,83101.07276,2804.6374
170655,23632.241009999998,80834.11196000001,9445.67
328059,20028.35461,85106.46116,2383.2152
162866,23123.62801,82650.58696,9140.5022
408684,21452.47101,87780.31236,1206.1394
611646,26189.83781,80914.03686000001,4228.7538
62660,26625.79181,78407.30136,7004.3276
352270,19708.65501,82389.01456,2819.1692
298121,21292.62121,76096.74516,8297.6578
315582,25012.76201,83188.26356,2339.6198
26573,17775.92561,82359.95096,5798.1882
14849,26495.00561,82606.99156000001,6553.8418
520953,21263.55761,80412.68976000001,4286.880999999999
467735,19054.724009999998,78073.06996000001,3749.2044
539228,21132.77141,86123.68716,4010.7768
465636,20856.66721,84801.29336,1583.9662
54135,21205.43041,84321.74396,7571.0678
29072,25971.86081,77724.30676,5856.3154
46838,25986.39261,78131.19716,7425.7498
128084,26727.51441,78523.55576,5725.5292
546525,24867.44401,85760.39216,3327.7822
470637,21699.511609999998,81633.36096,3778.268
123659,21481.53461,86835.74536,5376.766
149993,23443.32761,79162.95496,5362.2342
174007,26451.41021,80369.09436,9373.011
504046,20246.33161,87199.04036,3603.8864
594880,21336.21661,86305.33466000001,1220.6712
548886,25201.67541,85469.75616,3051.678
453986,20696.81741,83856.72636,1380.521
247850,23036.43721,77375.54356,8268.5942
118046,24286.17201,79569.84536,5522.084
410795,21917.48861,86777.61816,610.3356
405116,23050.96901,88797.53836,1177.0758
244245,22077.33841,76547.23096,8065.149
176608,22615.01501,78044.00636,8951.5888
117614,18996.59681,77840.56116,5507.5522
564183,19141.91481,79119.35956,3269.655
189546,23821.15441,82156.50576,9111.4386
271627,21394.34381,84045.63976,7934.3628
317272,21278.08941,86763.08636,2325.0879999999997
270291,24198.981209999998,78974.04156,7890.7674
59574,23763.02721,77709.77496,6989.7958
285141,22397.03801,83072.00916,8762.6754
254236,18458.92021,77913.22016,7847.172
596497,20013.822809999998,78618.01246,7454.8134
312143,26146.24241,78915.91436,8442.9758
284980,23879.28161,82606.99156000001,8762.6754
58568,19781.31401,78610.74656,7614.6632
535871,26073.58341,83464.36776000001,4127.0312
556387,21554.19361,84815.82516000001,3298.7186
398176,24140.85401,87431.54916000001,1046.2896
530804,22978.31001,85789.45576,3938.1178
69325,22397.03801,84873.95236,7251.3682
593269,20427.97911,85426.16076,2731.9784
541581,19345.36001,77128.50296,4054.3722
544340,25332.46161,85513.35156,3240.5914
462624,22702.20581,88666.75216,1525.839
316786,19941.16381,82112.91036000001,2325.0879999999997
342556,20711.34921,86414.32316,2179.77
181494,23733.96361,83042.94556000001,8864.398000000001
66014,23327.07321,77826.02936,6917.1368
199178,21728.57521,81575.23376,9954.283000000001
156874,21481.53461,78639.81016000001,9256.7566
464089,20958.38981,84481.59376,1511.3072
19405,26727.51441,82389.01456,6597.4372
365871,25274.33441,83217.32716,2949.9554
499656,25448.71601,84815.82516000001,3662.0136
658055,23060.656880000002,86656.51982,5507.5522
401275,21714.04341,88274.39356,1249.7348
414985,22440.63341,87794.84416000001,494.0812
